employee_id,first_name,last_name,gender,email,phone_number,department,designation,salary,city,state,country,joining_date,employment_status,manager_id,experience_years,performance_rating,bonus_percentage,created_date
7654,kiaan,  Dayal  ,Unknown,not-an-email,+917235586153,ENGINEERING,Intern,0,Rourkela,,,2022/05/10,INACTIVE,99999999,5.9,7,17.15,
5013,RIA,  Banik  ,Unknown,  ria@company.com  ,123456,engineering,Consultant,-47465,Ballia,andhra pradesh,India ,2022/05/10,,6113,18.9,3,1.82,
8913,Samar!@#,Dada!@#,Female,samar.dada@company.co.in,123456,it,,-5028,Jehanabad,gujarat,,2027-03-03,INACTIVE,NULL,2.7,9,13.24,2099-01-01
10910,nihal,  Patla  ,Male,nihal_patla@company,+1-184-7448,,,,Dewas,Odisha,IND,2003-02-06,,NULL,12.0,1,13.42,26/04/2024
5746,SUHANI,Bora,Unknown,suhani.bora@company.co.in,+1-456-9744,Product,LEAD,585232,RAIPUR,Andhra Pradesh,india,,,99999999,13.3,7,20.24,
9939,Henry,khurana,Male,,+1-541-7732,,DIRECTOR,556612,SAHARANPUR,,India,,ACTIVE,-1,18.6,5,105,03/12/2023
9160,Anika,Bumb!@#,,anika.bumb@company.co.in,XXXXXXXXXX,FINANCE,,2976770,Hapur,Nagaland,India ,31-13-2023,On Leave,,25.0,3,12.66,27/06/2022
1497,Yadavi!@#,Kurian,OTHER,  yadavi@company.com  ,,Finance,Senior Analyst,-38507,KHARAGPUR,Gujarat,India,31-13-2023,active,99999999,8.9,2,5.56,2022-05-06
10307,  Ekiya  ,RAMAKRISHNAN,Unknown,ekiya.ramakrishnan@company.co.in,9896754810,,INTERN,,Kota,chhattisgarh,INDIA,2015-11-07,,NULL,13.1,2,24.0,2099-01-01
4454,  Yasti  ,  Bhatti  ,MALE,DUPLICATE@company.com,+917356339754,  Product,SENIOR MANAGER,-21265,,Maharashtra,,2022/05/10,On Leave,,18.4,7,5.74,2025-02-28
5337,Isha,,Male,not-an-email,XXXXXXXXXX,sales,VP,999999999,,manipur,india,31-13-2023,active,6053,3.3,2,18.34,2022-01-08
10597,Fitan,desai,OTHER,DUPLICATE@company.com,XXXXXXXXXX,  Sales,,2079980,KAMARHATI,,IND,2022/05/10,On Leave,NULL,22.2,NULL,2.48,
3104,  Arya  ,  Agarwal  ,male,  arya@company.com  ,+916688503342,Data,,2792389,Durgapur,Nagaland,INDIA,,On Leave,99999999,13.0,1,4.32,15/08/2024
1465,  Guneet  ,,MALE,Guneet@,XXXXXXXXXX,  Finance,Manager123,1597032,Secunderabad,,india,2005-12-14,,99999999,22.1,4,15.87,2099-01-01
1675,Avi,Bhakta,M,not-an-email,123456,DATA,,1009482,,Punjab,india,31-13-2023,On Leave,NULL,22.2,4,21.73,2025-09-28
6532,VARENYA,PAI,Unknown,Varenya@,+91 9995384381,Data,,-12672,PURNIA,,,2022/05/10,INACTIVE,NULL,20.1,NULL,2.33,28/04/2025
3805,  Yochana  ,  Aggarwal  ,MALE,,+916564564835,SALES,Lead,1793050,Sambhal,,IND,2026-12-26,,,1.5,,14.45,07/03/2022
3527,samar,Swaminathan,F,samar.swaminathan@company.com,+1-142-9425,operations,Consultant,0,Ahmednagar,West Bengal,India,01-01-1900,Terminated,,18.5,4,18.75,
3763,Amara,CHAKRABARTI,Female,amara.chakrabarti@company.com,+917382177561,Engineering,Analyst,-47925,AMROHA,,INDIA,,Active,,19.2,2,29.45,30/09/2023
9235,odika,  Keer  ,female,odika.keer@company.co.in,123456,,Lead123,,,bihar,,31-13-2023,Inactive,7916,9.1,1,4.09,2099-01-01
2531,avi,Nair,Male,DUPLICATE@company.com,123456,,LEAD,440000,Durg,,  india  ,2022/05/10,Terminated,99999999,17.9,5.0,28.88,08/08/2021
9741,Frederick!@#,Sodhi!@#,M,frederick_sodhi@company,123456,MARKETING,Analyst123,0,Katihar,West Bengal,India ,01-01-1900,INACTIVE,NULL,19.1,NULL,8.47,2099-01-01
10507,  Abha  ,lall,Male,abha.lall@company.co.in,+91 6566151417,data,Lead123,915584,Anantapur,Goa,India,,active,4218,12.7,5,4.74,2025-12-19
3051,Fitan,Mander!@#,female,fitan.mander@company.com,+91 6532324247,  Legal,,2746400,Dhanbad,,Bharat,2022/05/10,Inactive,5078,6.0,7,24.9,2024-12-09
5497,Bhavna!@#,Mittal,Male,bhavna_mittal@company,XXXXXXXXXX,  Data,,999999999,KATNI,,  india  ,31-13-2023,INACTIVE,99999999,3.2,3,13.24,2025-01-06
10045,yatin,gara,F,yatin.gara@company.co.in,XXXXXXXXXX,DATA,Director123,999999999,SILCHAR,,india,01-01-1900,On Leave,99999999,12.0,5.0,14.34,26/04/2022
4217,  Krishna  ,  Doshi  ,Male,,9891089955,Sales,SENIOR MANAGER,2132022,Jamshedpur,Haryana,IN,31-13-2023,Active,5316,16.0,3,19.48,2099-01-01
5106,Timothy,mohanty,Unknown,timothy.mohanty@company.co.in,9819763932,,Senior Manager,907020,,,INDIA,2020-05-04,Active,-1,0.8,5,16.04,27/10/2025
2293,  Chaitaly  ,Taneja!@#,,chaitaly.taneja@company.com,+916883749537,it,Manager123,614044,KISHANGANJ,Sikkim,India ,2026-10-05,active,NULL,21.6,NULL,15.35,2099-01-01
5654,Aditya,Behl,F,  aditya@company.com  ,XXXXXXXXXX,  Operations,INTERN,1793970,,,IN,31-13-2023,ACTIVE,-1,15.0,4,17.74,2024-08-15
9502,  Pavani  ,Khanna!@#,Male,pavani.khanna@company.co.in,,,Senior Analyst123,1140687,,,INDIA,01-01-1900,Active,-1,10.7,4,13.26,2024-08-02
6670,nihal,BHAVSAR,F,Nihal@,9839077247,finance,Senior Manager123,999999999,,tamil nadu,Bharat,31-13-2023,active,NULL,2.1,1,11.66,2099-01-01
4695,Lohit!@#,Yohannan!@#,F,DUPLICATE@company.com,XXXXXXXXXX,  Operations,,971088,RATLAM,Madhya Pradesh,IND,,active,-1,19.5,1,25.17,
6287,amara,Sathe!@#,M,Amara@,+1-140-2467,,Director123,0,Khammam,,india,2022/05/10,Inactive,-1,3.6,9,-5,11/05/2023
3654,EKALINGA,Bose!@#,male,Ekalinga@,+91 6129418620,engineering,Lead,1037869,,Karnataka,India,2003-08-24,INACTIVE,99999999,24.2,3,11.5,2099-01-01
3698,Umang!@#,Tak,,,,  IT,,0,HARIDWAR,Andhra Pradesh,India,01-01-1900,Active,99999999,4.2,9,6.29,
2877,PRANAV,Acharya!@#,Male,not-an-email,123456,  Product,,,,,  india  ,2000-09-07,active,,12.5,3,14.43,09/07/2023
3508,  Pushti  ,Sarma!@#,female,Pushti@,XXXXXXXXXX,LEGAL,VP,846568,,Arunachal Pradesh,,01-01-1900,Inactive,99999999,14.6,NULL,2.81,2099-01-01
9489,Chasmum,Sama!@#,Male,not-an-email,,,VP,,KARIMNAGAR,,  india  ,2019-06-10,Terminated,-1,11.3,3,26.11,20/04/2022
3035,Manthan!@#,Dugal,MALE,not-an-email,+1-440-7535,MARKETING,,999999999,,gujarat,,01-01-1900,Inactive,,14.6,7,14.5,
1908,jatin,nagar,MALE,Jatin@,+917338933985,  Data,Lead,999999999,TEZPUR,,Bharat,01-01-1900,Inactive,3670,,7,15.43,
9239,Baljiwan!@#,CHAUDHRY,male,baljiwan_chaudhry@company,+1-954-7932,  Marketing,CONSULTANT,1426148,,nagaland,,,Active,2303,8.0,1,28.78,2099-01-01
8089,Rayaan,Nadkarni!@#,female,rayaan.nadkarni@company.com,,  Legal,Consultant,-46280,,kerala,IN,31-13-2023,,99999999,6.3,2,19.21,2025-07-19
3115,  Dhruv  ,  Chanda  ,,dhruv.chanda@company.com,+917380264991,LEGAL,INTERN,-34996,,,,2022/05/10,Terminated,-1,1.3,4,4.96,
3982,Janya!@#,Thakur!@#,M,,+1-784-4631,MARKETING,VP,1735572,SURENDRANAGAR DUDHREJ,,india,2026-11-04,Active,99999999,13.9,1,6.44,2099-01-01
10033,NEHA,  Chander  ,Female,neha.chander@company.co.in,XXXXXXXXXX,marketing,Senior Analyst,999999999,BHARATPUR,Jharkhand,India,2018-11-24,ACTIVE,6612,9.5,1,27.08,2099-01-01
3103,Oviya,Goel!@#,F,  oviya@company.com  ,,legal,,,BHAVNAGAR,Rajasthan,  india  ,2022/05/10,Terminated,NULL,5.6,4,14.89,2022-12-19
6645,Jonathan!@#,Das,MALE,DUPLICATE@company.com,9873912446,  Finance,VP,1755031,,kerala,,2026-10-22,On Leave,NULL,22.3,,0.05,25/06/2022
9477,nirja,SALVI,Female,nirja.salvi@company.com,+91 7246210523,,,1220999,,Manipur,,2021-01-11,On Leave,7317,15.7,2,17.66,
8633,JASMIT,Venkataraman,MALE,Jasmit@,9872688707,Data,CONSULTANT,2122994,MATHURA,Sikkim,india,2026-08-11,active,NULL,9.9,3,21.03,2099-01-01
8373,nirja,GERA,,nirja.gera@company.com,+91 7609004110,,Director123,959169,DURGAPUR,manipur,india,31-13-2023,active,NULL,17.5,4,23.59,2099-01-01
2536,  Megha  ,gupta,female,not-an-email,+919393662268,,VP,-5249,,maharashtra,  india  ,31-13-2023,INACTIVE,,17.0,5.0,12.33,08/03/2024
6195,GEETIKA,Merchant!@#,Male,  geetika@company.com  ,9897533381,,Intern123,-24608,KARAIKUDI,haryana,IND,2022/05/10,ACTIVE,,3.2,5,28.95,2021-07-20
3054,hiral,Dhar!@#,male,,123456,finance,Senior Analyst123,-14373,PANIPAT,Tamil Nadu,,2026-09-18,active,99999999,4.3,1,19.56,
2209,  Anay  ,  Thakur  ,male,,9835595338,HR,,461230,,,,2022/05/10,Inactive,NULL,17.0,3,18.97,2099-01-01
7709,Abhiram,  Sinha  ,M,abhiram.sinha@company.com,+91 7675983953,sales,VP,-13114,Vijayanagaram,Goa,India ,01-01-1900,ACTIVE,4091,5.2,5.0,19.76,02/05/2024
10673,Yatan!@#,PRAKASH,MALE,DUPLICATE@company.com,+91 9660038427,  Sales,,2180441,Saharanpur,Meghalaya,India ,2022/05/10,active,99999999,21.0,5,9.77,29/01/2025
9613,  Balveer  ,kata,Unknown,balveer.kata@company.co.in,+91 7962152503,FINANCE,Analyst123,778972,,,India,2007-06-08,Terminated,NULL,2.4,5,21.74,18/10/2025
8843,Kamala!@#,  Khatri  ,F,DUPLICATE@company.com,+91 8956017624,hr,VP123,999999999,,,,2014-03-18,Inactive,-1,4.6,1,26.76,
10793,OESHI,,Male,not-an-email,9892659304,OPERATIONS,Manager,,,madhya pradesh,india,,Active,99999999,16.2,NULL,,10/05/2024
6068,  Vyanjana  ,Jaggi,M,,+1-868-3616,data,Lead123,-19659,SURYAPET,,Bharat,01-01-1900,INACTIVE,,24.5,1,105,
2078,charvi,BANSAL,M,charvi.bansal@company.co.in,+91 7664702372,Operations,,2281994,LUCKNOW,arunachal pradesh,,,,99999999,4.8,2,3.63,2023-09-23
2413,zayan,Sundaram!@#,OTHER,  zayan@company.com  ,,,Lead123,,,telangana,IND,2027-01-21,ACTIVE,2869,20.4,3,14.3,2099-01-01
3127,Balveer!@#,bhargava,Female,balveer.bhargava@company.co.in,9865729920,Engineering,ANALYST,,Jalna,,india,01-01-1900,active,NULL,21.5,5,12.72,2099-01-01
10039,ANITA,KARAN,,  anita@company.com  ,XXXXXXXXXX,  IT,Intern,-38413,Vijayawada,,,31-13-2023,active,-1,2.7,NULL,19.44,18/10/2025
6001,Reyansh,CHOPRA,F,reyansh.chopra@company.co.in,123456,IT,VP123,327628,SILCHAR,,,2026-09-03,Inactive,,9.5,,13.19,06/07/2021
7045,janaki,  Korpal  ,Male,not-an-email,123456,  Data,Intern123,,Jodhpur,Chhattisgarh,Bharat,2000-01-25,Active,,17.1,4,27.05,
10078,Neel,bassi,M,DUPLICATE@company.com,123456,  Legal,MANAGER,1341107,,arunachal pradesh,IN,2027-01-13,Active,,11.6,4,5.69,2099-01-01
6560,Indira!@#,SHENOY,OTHER,not-an-email,123456,Engineering,VP,0,,Arunachal Pradesh,  india  ,,Inactive,NULL,9.7,1,13.8,11/03/2023
6280,chakradhar,  Dasgupta  ,F,not-an-email,123456,legal,DIRECTOR,-48992,WARANGAL,,India,2015-06-02,active,-1,24.8,7,25.44,2023-03-21
9095,JASON,Ramesh,female,,+1-133-2172,Legal,VP,1909803,Karnal,maharashtra,,,Inactive,99999999,4.2,2,16.63,2021-12-09
4879,Samar,  Mall  ,MALE,  samar@company.com  ,,data,Manager,2591469,AURANGABAD,punjab,,2022/05/10,active,9446,4.9,NULL,2.75,
3276,Samaksh!@#,samra,OTHER,DUPLICATE@company.com,+91 6923954998,,SENIOR ANALYST,-34811,Malegaon,,INDIA,2016-02-13,On Leave,99999999,2.7,4,19.16,2021-11-17
4293,Manan!@#,  Deo  ,F,Manan@,+91 9119129049,it,Senior Analyst,2529402,BANGALORE,,Bharat,31-13-2023,Terminated,NULL,19.2,2,15.35,2024-01-30
8753,TAMANNA,CHAWLA,female,,,product,Lead,2877207,NADIAD,maharashtra,,,Inactive,NULL,17.9,7,17.96,2099-01-01
3427,madhavi,  Nagar  ,female,madhavi.nagar@company.co.in,+91 9471977493,HR,,999999999,Dhule,,  india  ,2008-02-18,,,11.1,5.0,24.84,2099-01-01
9336,harinakshi,  Raju  ,OTHER,not-an-email,,Data,VP,,,Manipur,India ,,Terminated,NULL,20.2,5.0,17.52,
6923,  Vritti  ,dixit,F,vritti.dixit@company.com,+916405885598,  Operations,VP,2208747,BIHAR SHARIF,,India ,01-01-1900,active,99999999,16.9,3,26.52,
3853,liam,,male,  liam@company.com  ,,Engineering,Associate123,0,,Uttar Pradesh,India,2017-09-05,ACTIVE,99999999,7.2,9,11.45,
3581,ridhi,Patla!@#,,not-an-email,9820861766,Data,,1528364,Raurkela Industrial Township,Goa,india,2026-08-27,INACTIVE,99999999,5.0,NULL,15.87,2099-01-01
5915,  Dev  ,  Korpal  ,Male,dev.korpal@company.com,9826632831,  Finance,Director,-38860,Sambhal,Arunachal Pradesh,,2022/05/10,,99999999,3.2,NULL,12.79,19/02/2024
5758,ALKA,  Vyas  ,male,DUPLICATE@company.com,+1-880-6739,finance,VP123,999999999,ETAWAH,bihar,,01-01-1900,Active,,7.3,4,8.5,
9883,Oni!@#,Mall,Female,oni.mall@company.com,XXXXXXXXXX,finance,DIRECTOR,999999999,BARDHAMAN,,INDIA,2022/05/10,,-1,,4,8.57,
10012,ayaan,Kulkarni,Male,ayaan.kulkarni@company.com,9838114154,marketing,VP,999999999,Vasai-Virar,Bihar,India ,01-01-1900,ACTIVE,,20.8,3,3.83,2099-01-01
2064,JALSA,Ray,Female,DUPLICATE@company.com,,Finance,Manager123,1288520,ONGOLE,Maharashtra,india,31-13-2023,Inactive,NULL,24.8,2,29.33,
6693,  Omkaar  ,SARNA,Unknown,,+918472910978,hr,,-46557,,Goa,India,2001-09-08,,-1,7.5,1,12.84,2099-01-01
6237,  Lavanya  ,  Bajwa  ,OTHER,lavanya_bajwa@company,+91 9121418191,IT,INTERN,0,,bihar,Bharat,2017-06-10,Inactive,,5.7,4,2.02,2099-01-01
2439,Kritika,kant,OTHER,kritika.kant@company.co.in,+918540767820,legal,Associate123,-23296,,,india,2026-06-15,Active,5105,12.5,9,18.65,27/05/2023
8293,kamya,Thakur!@#,F,kamya.thakur@company.com,+91 6642442618,  Sales,Consultant123,-6311,Firozabad,Andhra Pradesh,Bharat,2011-04-04,Inactive,-1,0.7,2,24.68,
3829,  Gayathri  ,Vala,F,gayathri.vala@company.co.in,123456,  Finance,Associate123,0,Morena,jharkhand,IND,2026-08-28,ACTIVE,3818,18.3,7,16.4,2099-01-01
8407,devansh,Sandhu!@#,Male,,+91 7680083206,it,,,,Madhya Pradesh,INDIA,31-13-2023,,6572,23.1,5,25.15,2025-02-07
2105,PRANIT,  Prashad  ,Male,not-an-email,XXXXXXXXXX,Operations,,2830766,,,india,01-01-1900,Terminated,2119,1.8,3,18.35,12/02/2022
7746,GUNEET,Thaker,female,guneet.thaker@company.com,+1-107-1837,sales,SENIOR ANALYST,999999999,BUXAR,mizoram,india,2012-09-20,ACTIVE,4792,2.5,1,12.5,
3010,Upkaar,Bhat!@#,Female,Upkaar@,,  HR,VP,2947147,,,IND,,Terminated,99999999,2.2,7,19.18,2099-01-01
4280,  Wyatt  ,  Saha  ,MALE,wyatt_saha@company,,  Data,Manager,2392775,,,,2022/05/10,INACTIVE,NULL,7.7,9,4.64,20/05/2024
9048,Fitan,Edwin!@#,MALE,DUPLICATE@company.com,+91 7353044795,legal,ANALYST,999999999,Dhanbad,,india,,Terminated,-1,19.5,4,6.74,2024-12-10
5679,karan,,female,karan_datta@company,123456,DATA,,2202011,HOWRAH,Tamil Nadu,INDIA,31-13-2023,,99999999,8.6,2,6.85,2022-03-16
4516,KIAAN,,,kiaan_oak@company,123456,Legal,Lead,,,Mizoram,,2026-06-20,active,99999999,12.6,1,23.51,
8312,VIHAAN,Goda!@#,MALE,vihaan.goda@company.com,9870403096,,Consultant,2392719,,,IND,,ACTIVE,2579,1.4,1,9.69,2099-01-01
5265,  Guneet  ,APTE,M,guneet_apte@company,123456,it,,2382789,Mangalore,karnataka,india,01-01-1900,Inactive,NULL,14.6,2,24.25,
5289,SAMESH,Sodhi,male,,+91 7895531949,,CONSULTANT,867975,KAVALI,Rajasthan,IN,31-13-2023,,,13.7,4,29.16,2023-04-18
2930,Sanaya,Sane,Unknown,,9876209198,  Engineering,Lead123,621959,Shimla,maharashtra,IND,2022/05/10,Terminated,-1,12.5,,15.78,2023-07-05
7341,  Megha  ,DATTA,Female,not-an-email,9825390089,operations,DIRECTOR,1546573,MEHSANA,meghalaya,india,01-01-1900,Inactive,-1,11.3,4,11.05,13/01/2026
9483,Dalbir,mital,Female,dalbir.mital@company.com,+917807279337,data,VP,843888,Alappuzha,,india,2022/05/10,Inactive,,,4,13.07,03/07/2025
9177,  Kritika  ,  Arora  ,female,  kritika@company.com  ,+91 9627163670,legal,Director,999999999,Jamnagar,Karnataka,IND,2022/05/10,INACTIVE,NULL,8.2,5.0,3.65,29/10/2024
4049,  Isaac  ,,M,  isaac@company.com  ,,,Manager123,999999999,,bihar,INDIA,,On Leave,-1,10.5,2,4.05,
1425,reva,SAMI,Male,reva.sami@company.com,9868177341,sales,VP,0,Bhiwandi,punjab,India,2022/05/10,,,,5,16.27,26/03/2025
1712,PRISHA,GREWAL,Female,Prisha@,9845570558,product,,1321752,,meghalaya,INDIA,,Inactive,99999999,15.1,4,,
5090,WAHAB,Naidu,,not-an-email,+91 8685973995,MARKETING,Senior Analyst,0,Nadiad,uttarakhand,india,,INACTIVE,NULL,17.9,5.0,29.93,2099-01-01
5567,HREDHAAN,RAM,OTHER,not-an-email,123456,  Engineering,CONSULTANT,0,BHAGALPUR,arunachal pradesh,IND,31-13-2023,Active,99999999,22.4,7,8.3,17/11/2023
6151,Anay!@#,Aurora!@#,,anay_aurora@company,9860921194,  IT,,956851,BHILWARA,Tripura,IND,2022/05/10,active,99999999,5.6,2,6.22,2099-01-01
7522,  Ati  ,srivastava,male,Ati@,XXXXXXXXXX,Data,CONSULTANT,1365635,Rourkela,,India,31-13-2023,INACTIVE,10701,15.3,3,23.97,18/05/2024
7013,vansha,  Mall  ,OTHER,Vansha@,+91 9368916663,Operations,,1179367,,,india,2006-09-26,ACTIVE,,,5,6.05,2099-01-01
9675,XITI,dyal,OTHER,  xiti@company.com  ,+91 8996963745,marketing,Intern123,2931692,,,,2022/05/10,Inactive,NULL,18.5,4,25.68,2099-01-01
3256,  Ladli  ,Butala,Female,ladli_butala@company,XXXXXXXXXX,,ASSOCIATE,1504436,,Uttarakhand,India,2013-03-28,ACTIVE,,15.5,1,4.4,
2260,Onveer,chatterjee,OTHER,,XXXXXXXXXX,MARKETING,Intern123,-2886,COIMBATORE,,india,01-01-1900,active,5602,6.0,5,13.87,2099-01-01
8274,  Chaaya  ,Master!@#,OTHER,,+918587395206,MARKETING,Associate,1710227,VADODARA,Tripura,  india  ,2027-05-11,Terminated,,3.0,5,9.09,
7096,Ganga,Devi,MALE,ganga.devi@company.co.in,XXXXXXXXXX,PRODUCT,,0,,,Bharat,2026-10-23,Inactive,1849,,1,13.13,2099-01-01
7078,Rachit,  Varghese  ,male,,XXXXXXXXXX,,ASSOCIATE,0,BHAVNAGAR,kerala,IND,2022/05/10,ACTIVE,,1.0,2,8.81,2099-01-01
8372,  Zarna  ,Bains,Female,zarna.bains@company.com,+91 8695735964,operations,Director,1085551,Pimpri-Chinchwad,chhattisgarh,India,31-13-2023,ACTIVE,99999999,16.5,5,22.56,2099-01-01
3514,Sarthak,sur,Unknown,Sarthak@,+1-422-4102,finance,,1775127,,,,2026-06-15,ACTIVE,99999999,13.1,5,25.05,2025-06-20
1531,  Girindra  ,  Misra  ,Unknown,,XXXXXXXXXX,finance,,695745,,uttar pradesh,IND,2005-09-07,On Leave,9777,14.1,NULL,23.73,10/02/2025
7273,ishaan,Basak!@#,MALE,  ishaan@company.com  ,+1-304-5258,marketing,Manager,-45444,,,india,2027-01-05,Inactive,,3.0,9,19.02,14/01/2026
6934,Sneha,Devi!@#,,,+919526295092,hr,Analyst,2502647,SAGAR,,india,2022/05/10,ACTIVE,,11.6,,2.74,2099-01-01
7002,Meera!@#,  Shanker  ,OTHER,not-an-email,,HR,Lead,-22979,Ludhiana,,  india  ,,INACTIVE,-1,,,2.06,2021-07-31
4867,  Azaan  ,  Korpal  ,male,azaan_korpal@company,123456,IT,Associate,2987597,VASAI-VIRAR,uttarakhand,IND,31-13-2023,On Leave,NULL,3.0,3,,
2102,Samarth,Bhavsar,,samarth.bhavsar@company.co.in,XXXXXXXXXX,Data,Associate123,1962440,Kota,Uttar Pradesh,india,01-01-1900,INACTIVE,,17.4,3,19.49,19/07/2021
10987,bishakha,  Choudhary  ,female,Bishakha@,,Engineering,VP123,,BHIWANI,,India,,Active,3595,17.3,5,5.19,2099-01-01
1571,wahab,Gera,M,not-an-email,+1-280-4279,SALES,Analyst123,2952937,,Punjab,india,2022/05/10,Terminated,NULL,10.2,1,-5,2022-07-20
8180,  Tamanna  ,  Shere  ,male,Tamanna@,+91 9726702758,sales,Analyst123,,Tiruppur,,IND,,On Leave,,12.2,,0.73,30/04/2024
3340,tanay,  Varkey  ,Male,not-an-email,,,INTERN,,INDORE,,India ,,ACTIVE,4530,,1,28.83,2099-01-01
10732,YATIN,Sinha!@#,MALE,Yatin@,9848749242,  Engineering,INTERN,2220002,,Goa,,01-01-1900,Terminated,99999999,7.8,1,21.7,2099-01-01
3622,Yash!@#,GULATI,Female,Yash@,+1-947-4779,,,0,Shimoga,,IND,31-13-2023,,NULL,,5.0,19.84,
9407,Rohan!@#,bhatt,Female,  rohan@company.com  ,+91 7052834105,engineering,,,Rajkot,odisha,INDIA,01-01-1900,Active,2562,0.6,3,24.68,2099-01-01
6953,KABIR,Bandi!@#,female,DUPLICATE@company.com,9873596022,Finance,Lead,-14105,GANDHIDHAM,Rajasthan,INDIA,,INACTIVE,-1,23.9,4,27.16,
7656,Tejas!@#,kant,Female,tejas.kant@company.co.in,XXXXXXXXXX,,INTERN,0,HAPUR,Odisha,,2022/05/10,On Leave,-1,9.0,,24.02,
2404,Manthan!@#,karnik,Male,manthan.karnik@company.com,XXXXXXXXXX,ENGINEERING,INTERN,895180,Bijapur,,India,2026-09-05,ACTIVE,-1,4.4,5,28.8,19/10/2021
1940,FARAS,karan,OTHER,DUPLICATE@company.com,+917096226552,  Product,,1631358,Raebareli,west bengal,Bharat,2027-03-29,Active,-1,3.5,5,4.39,2023-01-30
5499,Sachi!@#,Sarna!@#,MALE,,+916927133552,  Finance,ASSOCIATE,,FARRUKHABAD,manipur,  india  ,2027-01-06,active,NULL,18.4,,27.49,2099-01-01
8127,daksha,sodhi,Unknown,not-an-email,9875033898,,Intern,,BHOPAL,madhya pradesh,India,31-13-2023,Active,99999999,4.0,4,27.53,
6777,  Jatin  ,  Reddy  ,Unknown,Jatin@,9856196112,,SENIOR ANALYST,1487070,KALYAN-DOMBIVLI,,INDIA,31-13-2023,On Leave,8817,1.9,5,6.37,2099-01-01
10571,Patrick!@#,CHAHAL,MALE,patrick_chahal@company,9856117820,,Analyst,-21354,,mizoram,INDIA,2022/05/10,active,NULL,4.0,1,4.31,
8326,ISAAC,Ramachandran,Female,not-an-email,+916455910482,HR,,,Kumbakonam,,India,31-13-2023,Active,NULL,10.7,5,18.19,2099-01-01
6760,  Nitara  ,  Murthy  ,F,not-an-email,+91 6642719551,MARKETING,Manager123,,,Odisha,IND,31-13-2023,On Leave,,12.0,9,14.09,
8273,Chaitanya!@#,Deshmukh,F,DUPLICATE@company.com,123456,,Associate123,999999999,Dindigul,Gujarat,Bharat,2022/05/10,INACTIVE,8804,15.6,5,26.8,2023-12-14
3731,Ucchal,Nagi!@#,male,not-an-email,+91 9629861299,,,-31115,,,INDIA,2015-02-02,active,6030,9.2,4,22.42,
7982,  Nachiket  ,MASTER,OTHER,,123456,  IT,,2617572,JAMSHEDPUR,,,01-01-1900,On Leave,NULL,2.6,1,20.97,
1007,Harita!@#,Deo,male,Harita@,,legal,,375408,,Chhattisgarh,IND,2027-04-16,Terminated,3393,15.0,5,5.26,2021-06-08
6022,Kiaan!@#,Srivastava,F,DUPLICATE@company.com,XXXXXXXXXX,Data,Senior Analyst123,,LUCKNOW,Goa,  india  ,31-13-2023,Active,,22.7,3,14.39,
5844,Yug,SODHI,M,not-an-email,XXXXXXXXXX,Legal,,-17655,Rourkela,,INDIA,31-13-2023,active,-1,6.8,3,14.55,2099-01-01
6373,Hema!@#,Banik!@#,female,,9874724716,sales,,1295789,,,IND,2016-09-13,Inactive,-1,9.3,1,17.74,2099-01-01
2312,AYUSHMAN,ahuja,Unknown,not-an-email,+919141682568,Legal,Consultant123,0,KOTTAYAM,Kerala,IN,,active,-1,21.4,5.0,12.18,2099-01-01
10376,Girik,Kadakia!@#,M,Girik@,+91 9466549948,HR,Lead,0,Ghaziabad,meghalaya,IN,2013-10-28,INACTIVE,3620,0.4,NULL,15.99,15/04/2024
6263,  Chanchal  ,AHLUWALIA,F,chanchal.ahluwalia@company.com,+918930146904,marketing,SENIOR ANALYST,1914761,Akola,Maharashtra,INDIA,31-13-2023,active,,19.2,3,8.26,
5814,KEYA,Vyas,Unknown,,9859830699,  Operations,,2025536,Yamunanagar,Gujarat,INDIA,2027-02-24,Terminated,3223,15.8,2,6.1,
9938,  Teerth  ,Amble,Unknown,teerth.amble@company.com,XXXXXXXXXX,  Product,,,Bareilly,,india,,,-1,17.1,,12.43,02/04/2022
3957,Bakhshi!@#,  Rama  ,,bakhshi_rama@company,,Product,,999999999,DEWAS,Meghalaya,IN,31-13-2023,Active,99999999,24.1,4,23.0,2025-06-03
10582,  Unnati  ,Sridhar!@#,F,unnati.sridhar@company.com,9841914559,legal,,999999999,SIWAN,himachal pradesh,INDIA,2027-01-11,ACTIVE,-1,22.0,1,24.59,16/02/2022
2050,  Omisha  ,,Male,Omisha@,123456,Finance,Senior Analyst,-48839,Bhagalpur,Sikkim,  india  ,2022/05/10,ACTIVE,,3.6,3,11.68,06/06/2021
7956,Vivaan,shukla,Unknown,vivaan.shukla@company.com,,,VP,2250628,RAJAHMUNDRY,odisha,india,2014-12-07,INACTIVE,99999999,0.1,4,29.61,
2354,Jagrati!@#,  Mistry  ,Female,  jagrati@company.com  ,XXXXXXXXXX,product,Analyst,,BALLIA,rajasthan,Bharat,31-13-2023,Terminated,NULL,17.4,3,17.36,
5370,  Hredhaan  ,KOTA,OTHER,hredhaan_kota@company,+1-404-5642,  Data,Intern123,1103974,SERAMPORE,Odisha,India,2018-06-11,Active,-1,17.1,7,9.34,22/08/2023
9508,Samar,CHERIAN,Male,samar_cherian@company,9863143182,sales,Associate,974696,Tadepalligudem,Andhra Pradesh,IN,2027-01-11,active,NULL,14.6,1,1.86,02/12/2024
